Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
218,Entry long,2026-06-05 10:10,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.426107|rs_vs_spy=0.522582|gap_atr=0.268671|ext_atr=0.003185|risk_atr=0.08,313.58,105,32925.9,86.1,0.26,0,166.95,0.51,-2.1,-0.01,-1233.28,-4.93,1
219,Exit short,2026-06-05 15:15,sl1|exit_reason=trail|mfe_r=4.900297,307.7,105,32493.3,184.8,0.57,0,241.5,0.74,-22.05,-0.07,-1048.48,-4.19,4
219,Entry short,2026-06-05 14:55,sl1|setup=pdl_break|side=short|grade=B|size=half|score=3|window=power|tier=neutral|rvol=1.634849|rs_vs_spy=0.665943|gap_atr=0.268671|ext_atr=0.503376|risk_atr=0.08,309.46,105,32493.3,184.8,0.57,0,241.5,0.74,-22.05,-0.07,-1048.48,-4.19,4
220,Exit long,2026-06-08 09:55,sl1|exit_reason=stop|mfe_r=0,311.89,168,52505.04,-107.52,-0.20,0,18.48,0.04,-107.52,-0.20,-1156,-4.62,1
220,Entry long,2026-06-08 09:50,sl1|setup=vwap_reclaim|side=long|grade=A|size=full|score=5|window=open|tier=neutral|rvol=1.567291|rs_vs_spy=1.25649|gap_atr=0.191162|ext_atr=0.04793|risk_atr=0.09793,312.53,168,52505.04,-107.52,-0.20,0,18.48,0.04,-107.52,-0.20,-1156,-4.62,1
221,Exit short,2026-06-08 14:10,sl1|exit_reason=be|mfe_r=0.869293,305.9,41,12540.26,-1.64,-0.01,0,85.69,0.68,-36.9,-0.29,-1157.64,-4.63,2
221,Entry short,2026-06-08 14:00,sl1|setup=orb_retest|side=short|grade=A|size=full|score=5|window=power|tier=neutral|rvol=1.815514|rs_vs_spy=-0.688011|gap_atr=0.191162|ext_atr=1.087663|risk_atr=0.4,305.86,41,12540.26,-1.64,-0.01,0,85.69,0.68,-36.9,-0.29,-1157.64,-4.63,2
222,Exit short,2026-06-08 15:05,sl1|exit_reason=time|mfe_r=0.366669,303.95,41,12445.14,-16.81,-0.14,0,35.67,0.29,-50.43,-0.41,-1174.45,-4.70,6
222,Entry short,2026-06-08 14:35,sl1|setup=lod_break|side=short|grade=A|size=full|score=5|window=power|tier=neutral|rvol=2.043156|rs_vs_spy=-1.360151|gap_atr=0.191162|ext_atr=1.257441|risk_atr=0.4,303.54,41,12445.14,-16.81,-0.14,0,35.67,0.29,-50.43,-0.41,-1174.45,-4.70,6
223,Exit short,2026-06-09 09:45,sl1|exit_reason=stop|mfe_r=0,297.95,72,21399.84,-52.56,-0.25,0,23.04,0.11,-52.56,-0.25,-1227.01,-4.91,1
223,Entry short,2026-06-09 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.125728|rs_vs_spy=-1.204414|gap_atr=-0.205328|ext_atr=0.203785|risk_atr=0.101516,297.22,72,21399.84,-52.56,-0.25,0,23.04,0.11,-52.56,-0.25,-1227.01,-4.91,1
224,Exit long,2026-06-10 14:30,sl1|exit_reason=time|mfe_r=0.102234,293.91,23,6774.42,-14.49,-0.21,0,4.6,0.07,-15.64,-0.23,-1241.5,-4.97,6
224,Entry long,2026-06-10 14:00,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.944288|rs_vs_spy=1.530704|gap_atr=0.054858|ext_atr=0.508309|risk_atr=0.295125,294.54,23,6774.42,-14.49,-0.21,0,4.6,0.07,-15.64,-0.23,-1241.5,-4.97,6
225,Exit short,2026-06-11 10:20,sl1|exit_reason=trail|mfe_r=1.573152,291.01,44,12830.84,26.4,0.21,0,81.84,0.64,-7.48,-0.06,-1215.1,-4.86,5
225,Entry short,2026-06-11 09:55,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=3|window=open|tier=neutral|rvol=0.669644|rs_vs_spy=-0.805999|gap_atr=0.294635|ext_atr=0.105058|risk_atr=0.155058,291.61,44,12830.84,26.4,0.21,0,81.84,0.64,-7.48,-0.06,-1215.1,-4.86,5
226,Exit short,2026-06-12 10:15,sl1|exit_reason=trail|mfe_r=1.772858,292.31,29,8513.24,36.25,0.43,0,85.55,1.00,-4.93,-0.06,-1178.85,-4.72,8
226,Entry short,2026-06-12 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.817002|rs_vs_spy=-0.623771|gap_atr=0.094453|ext_atr=0.213966|risk_atr=0.229324,293.56,29,8513.24,36.25,0.43,0,85.55,1.00,-4.93,-0.06,-1178.85,-4.72,8
227,Exit short,2026-06-12 14:30,sl1|exit_reason=time|mfe_r=0.074229,290.51,30,8691.6,-23.7,-0.27,0,3,0.03,-25.8,-0.30,-1202.55,-4.81,6
227,Entry short,2026-06-12 14:00,sl1|setup=lod_break|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.785895|rs_vs_spy=-2.170684|gap_atr=0.094453|ext_atr=0.300291|risk_atr=0.221296,289.72,30,8691.6,-23.7,-0.27,0,3,0.03,-25.8,-0.30,-1202.55,-4.81,6
228,Exit long,2026-06-15 12:50,sl1|exit_reason=trail|mfe_r=2.399591,296.61,43,12687.15,67.08,0.53,0,117.39,0.93,-17.2,-0.14,-1135.47,-4.54,38
228,Entry long,2026-06-15 09:40,sl1|setup=orb_retest|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.234594|rs_vs_spy=0.132074|gap_atr=0.43166|ext_atr=0.123103|risk_atr=0.156549,295.05,43,12687.15,67.08,0.53,0,117.39,0.93,-17.2,-0.14,-1135.47,-4.54,38
229,Exit long,2026-06-16 10:20,sl1|exit_reason=time|mfe_r=0.349824,297.53,32,9519.36,1.6,0.02,0,16.64,0.17,-19.84,-0.21,-1133.87,-4.54,6
229,Entry long,2026-06-16 09:50,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.560845|rs_vs_spy=0.641508|gap_atr=-0.147126|ext_atr=0.234352|risk_atr=0.212251,297.48,32,9519.36,1.6,0.02,0,16.64,0.17,-19.84,-0.21,-1133.87,-4.54,6
230,Exit long,2026-06-17 09:45,sl1|exit_reason=trail|mfe_r=1.622693,301.13,78,23460.84,27.3,0.12,0,79.56,0.34,-21.84,-0.09,-1106.57,-4.43,2
230,Entry long,2026-06-17 09:35,sl1|setup=pdh_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.62106|rs_vs_spy=0.061295|gap_atr=0.223047|ext_atr=0.018724|risk_atr=0.088791,300.78,78,23460.84,27.3,0.12,0,79.56,0.34,-21.84,-0.09,-1106.57,-4.43,2
231,Exit short,2026-06-17 15:50,sl1|exit_reason=eod|mfe_r=1.325035,295.4,34,10072.5,28.9,0.29,0,64.26,0.64,-9.86,-0.10,-1077.67,-4.31,22
231,Entry short,2026-06-17 14:00,sl1|setup=lod_break|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.598055|rs_vs_spy=-0.732051|gap_atr=0.223047|ext_atr=0.353427|risk_atr=0.1997,296.25,34,10072.5,28.9,0.29,0,64.26,0.64,-9.86,-0.10,-1077.67,-4.31,22
232,Exit long,2026-06-18 09:55,sl1|exit_reason=be|mfe_r=1.034009,297.99,86,25630.58,-3.44,-0.01,0,49.88,0.19,-37.84,-0.15,-1081.11,-4.32,2
232,Entry long,2026-06-18 09:45,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.062817|rs_vs_spy=0.21629|gap_atr=0.355699|ext_atr=0.015827|risk_atr=0.08,298.03,86,25630.58,-3.44,-0.01,0,49.88,0.19,-37.84,-0.15,-1081.11,-4.32,2
233,Exit long,2026-06-22 10:15,sl1|exit_reason=be|mfe_r=0.964289,301.2,40,12049.6,-1.6,-0.01,0,47.2,0.39,-29.2,-0.24,-1082.71,-4.33,8
233,Entry long,2026-06-22 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.056761|rs_vs_spy=1.032923|gap_atr=-0.078998|ext_atr=0.252008|risk_atr=0.17555,301.24,40,12049.6,-1.6,-0.01,0,47.2,0.39,-29.2,-0.24,-1082.71,-4.33,8
234,Exit long,2026-06-23 09:45,sl1|exit_reason=trail|mfe_r=2.948338,300.4,53,15842.76,78.44,0.50,0,144.16,0.91,-8.48,-0.05,-1004.27,-4.02,2
234,Entry long,2026-06-23 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.327599|rs_vs_spy=0.309124|gap_atr=0.131678|ext_atr=0.230364|risk_atr=0.133014,298.92,53,15842.76,78.44,0.50,0,144.16,0.91,-8.48,-0.05,-1004.27,-4.02,2
235,Exit short,2026-06-23 15:45,sl1|exit_reason=time|mfe_r=0.159796,295.85,34,10052.1,-6.8,-0.07,0,7.14,0.07,-28.22,-0.28,-1011.07,-4.04,6
235,Entry short,2026-06-23 15:15,sl1|setup=pdl_break|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.910757|rs_vs_spy=-0.694018|gap_atr=0.131678|ext_atr=0.426142|risk_atr=0.20601,295.65,34,10052.1,-6.8,-0.07,0,7.14,0.07,-28.22,-0.28,-1011.07,-4.04,6
236,Exit short,2026-06-25 11:40,sl1|exit_reason=trail|mfe_r=1.681677,279.26,35,9839.2,65.1,0.66,0,164.15,1.67,-5.6,-0.06,-945.97,-3.78,25
236,Entry short,2026-06-25 09:35,sl1|setup=orb_break|side=short|grade=A|size=full|score=5|window=open|tier=neutral|rvol=2.559751|rs_vs_spy=-1.936772|gap_atr=-0.836911|ext_atr=0.507841|risk_atr=0.4,281.12,35,9839.2,65.1,0.66,0,164.15,1.67,-5.6,-0.06,-945.97,-3.78,25
237,Exit long,2026-06-25 14:10,sl1|exit_reason=be|mfe_r=0.767645,278.22,89,24781.16,-19.58,-0.08,0,36.49,0.15,-25.81,-0.10,-965.55,-3.86,1
237,Entry long,2026-06-25 14:05,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=3|window=power|tier=neutral|rvol=2.740228|rs_vs_spy=-2.399787|gap_atr=-0.836911|ext_atr=0.013712|risk_atr=0.08,278.44,89,24781.16,-19.58,-0.08,0,36.49,0.15,-25.81,-0.10,-965.55,-3.86,1
238,Exit short,2026-06-26 09:55,sl1|exit_reason=be|mfe_r=1.16929,276.42,77,21281.26,-3.08,-0.01,0,56.21,0.26,-33.88,-0.16,-968.63,-3.87,2
238,Entry short,2026-06-26 09:45,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.85644|rs_vs_spy=0.54956|gap_atr=-0.026007|ext_atr=0.031372|risk_atr=0.081372,276.38,77,21281.26,-3.08,-0.01,0,56.21,0.26,-33.88,-0.16,-968.63,-3.87,2
239,Exit long,2026-06-26 10:15,sl1|exit_reason=stop|mfe_r=0,277.52,158,43955.6,-107.44,-0.24,0,22.12,0.05,-107.44,-0.24,-1076.07,-4.30,1
239,Entry long,2026-06-26 10:10,sl1|setup=orb_break|side=long|grade=A|size=full|score=5|window=open|tier=neutral|rvol=1.991581|rs_vs_spy=0.567156|gap_atr=-0.026007|ext_atr=0.187803|risk_atr=0.08,278.2,158,43955.6,-107.44,-0.24,0,22.12,0.05,-107.44,-0.24,-1076.07,-4.30,1
240,Exit long,2026-06-26 15:50,sl1|exit_reason=eod|mfe_r=2.613895,285.19,50,14031,228.5,1.63,0,259.5,1.85,-60.5,-0.43,-847.57,-3.39,21
240,Entry long,2026-06-26 14:05,sl1|setup=hod_break|side=long|grade=A|size=full|score=5|window=power|tier=neutral|rvol=2.306934|rs_vs_spy=1.318202|gap_atr=-0.026007|ext_atr=0.340026|risk_atr=0.252863,280.62,50,14031,228.5,1.63,0,259.5,1.85,-60.5,-0.43,-847.57,-3.39,21
241,Exit long,2026-06-30 09:45,sl1|exit_reason=stop|mfe_r=0.349823,283.08,40,11374,-50.8,-0.45,0,16.4,0.14,-50.8,-0.45,-898.37,-3.59,2
241,Entry long,2026-06-30 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.146006|rs_vs_spy=1.051951|gap_atr=-0.046433|ext_atr=0.152974|risk_atr=0.150197,284.35,40,11374,-50.8,-0.45,0,16.4,0.14,-50.8,-0.45,-898.37,-3.59,2
242,Exit long,2026-07-02 09:50,sl1|exit_reason=trail|mfe_r=3.055999,301.59,69,20710.35,99.36,0.48,0,173.88,0.84,-25.53,-0.12,-799.01,-3.20,3
242,Entry long,2026-07-02 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.909185|rs_vs_spy=1.868102|gap_atr=-0.019517|ext_atr=0.22351|risk_atr=0.087815,300.15,69,20710.35,99.36,0.48,0,173.88,0.84,-25.53,-0.12,-799.01,-3.20,3
243,Exit long,2026-07-06 09:40,sl1|exit_reason=stop|mfe_r=0,308.53,57,17638.65,-52.44,-0.30,0,25.65,0.15,-52.44,-0.30,-851.45,-3.41,1
243,Entry long,2026-07-06 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.601236|rs_vs_spy=0.64195|gap_atr=-0.07211|ext_atr=0.093398|risk_atr=0.100363,309.45,57,17638.65,-52.44,-0.30,0,25.65,0.15,-52.44,-0.30,-851.45,-3.41,1
244,Exit long,2026-07-06 11:50,sl1|exit_reason=trail|mfe_r=6.610098,313.47,71,21980.89,275.48,1.25,0,326.6,1.49,-49.7,-0.23,-575.97,-2.30,23
244,Entry long,2026-07-06 09:55,sl1|setup=pdh_retest|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.561515|rs_vs_spy=0.658075|gap_atr=-0.07211|ext_atr=0.07242|risk_atr=0.08,309.59,71,21980.89,275.48,1.25,0,326.6,1.49,-49.7,-0.23,-575.97,-2.30,23
245,Exit short,2026-07-07 10:05,sl1|exit_reason=time|mfe_r=0.075326,312.13,25,7780.5,-22.75,-0.29,0,3.25,0.04,-39.75,-0.51,-598.72,-2.39,6
245,Entry short,2026-07-07 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=3|window=open|tier=neutral|rvol=0.71588|rs_vs_spy=-1.155909|gap_atr=0.27936|ext_atr=0.16297|risk_atr=0.23083,311.22,25,7780.5,-22.75,-0.29,0,3.25,0.04,-39.75,-0.51,-598.72,-2.39,6
246,Exit short,2026-07-07 15:50,sl1|exit_reason=eod|mfe_r=0.846216,311.52,47,14672.93,31.49,0.21,0,40.89,0.28,-18.33,-0.12,-567.23,-2.27,12
246,Entry short,2026-07-07 14:50,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=3|window=power|tier=neutral|rvol=0.626004|rs_vs_spy=-0.620228|gap_atr=0.27936|ext_atr=0.071915|risk_atr=0.121915,312.19,47,14672.93,31.49,0.21,0,40.89,0.28,-18.33,-0.12,-567.23,-2.27,12
247,Exit short,2026-07-08 09:50,sl1|exit_reason=stop|mfe_r=0.618897,309.32,35,10776.15,-50.05,-0.46,0,29.4,0.27,-50.05,-0.46,-617.28,-2.47,2
247,Entry short,2026-07-08 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.616839|rs_vs_spy=-1.460661|gap_atr=0.145387|ext_atr=0.163181|risk_atr=0.165595,307.89,35,10776.15,-50.05,-0.46,0,29.4,0.27,-50.05,-0.46,-617.28,-2.47,2
248,Exit long,2026-07-08 14:30,sl1|exit_reason=time|mfe_r=0.071258,314.06,29,9126.88,-19.14,-0.21,0,2.9,0.03,-25.23,-0.28,-636.42,-2.55,6
248,Entry long,2026-07-08 14:00,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.662418|rs_vs_spy=0.585237|gap_atr=0.145387|ext_atr=0.424624|risk_atr=0.200684,314.72,29,9126.88,-19.14,-0.21,0,2.9,0.03,-25.23,-0.28,-636.42,-2.55,6
249,Exit short,2026-07-09 10:05,sl1|exit_reason=stop|mfe_r=0,311.32,52,16137.16,-51.48,-0.32,0,4.68,0.03,-51.48,-0.32,-687.9,-2.75,1
249,Entry short,2026-07-09 10:00,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.705935|rs_vs_spy=-0.244503|gap_atr=-0.330658|ext_atr=0.063098|risk_atr=0.113098,310.33,52,16137.16,-51.48,-0.32,0,4.68,0.03,-51.48,-0.32,-687.9,-2.75,1
250,Exit long,2026-07-09 15:50,sl1|exit_reason=eod|mfe_r=0.535915,316.22,42,13261.08,20.16,0.15,0,25.62,0.19,-11.34,-0.09,-667.74,-2.67,4
250,Entry long,2026-07-09 15:30,sl1|setup=hod_break|side=long|grade=B|size=half|score=3|window=power|tier=neutral|rvol=0.626705|rs_vs_spy=1.1636|gap_atr=-0.330658|ext_atr=0.290326|risk_atr=0.140836,315.74,42,13261.08,20.16,0.15,0,25.62,0.19,-11.34,-0.09,-667.74,-2.67,4
251,Exit long,2026-07-10 15:50,sl1|exit_reason=eod|mfe_r=0.41923,316.11,74,23432.1,-39.96,-0.17,0,19.24,0.08,-48.84,-0.21,-707.7,-2.83,4
251,Entry long,2026-07-10 15:30,sl1|setup=pdh_break|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.436839|rs_vs_spy=0.288447|gap_atr=-0.200033|ext_atr=0.282927|risk_atr=0.08,316.65,74,23432.1,-39.96,-0.17,0,19.24,0.08,-48.84,-0.21,-707.7,-2.83,4
252,Exit long,2026-07-13 09:50,sl1|exit_reason=be|mfe_r=0.906211,321.65,69,22196.61,-2.76,-0.01,0,120.75,0.54,-44.85,-0.20,-710.46,-2.84,3
252,Entry long,2026-07-13 09:35,sl1|setup=orb_break|side=long|grade=A|size=full|score=5|window=open|tier=neutral|rvol=1.618301|rs_vs_spy=1.362833|gap_atr=0.210113|ext_atr=0.195273|risk_atr=0.177304,321.69,69,22196.61,-2.76,-0.01,0,120.75,0.54,-44.85,-0.20,-710.46,-2.84,3
253,Exit short,2026-07-14 09:50,sl1|exit_reason=stop|mfe_r=0,314.27,75,23517,-53.25,-0.23,0,39.75,0.17,-53.25,-0.23,-763.71,-3.05,1
253,Entry short,2026-07-14 09:45,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.587148|rs_vs_spy=-0.112372|gap_atr=-0.443556|ext_atr=0.031727|risk_atr=0.081727,313.56,75,23517,-53.25,-0.23,0,39.75,0.17,-53.25,-0.23,-763.71,-3.05,1
254,Exit long,2026-07-15 13:15,sl1|exit_reason=trail|mfe_r=3.039096,326.06,20,6423.2,98,1.53,0,147,2.29,-24.8,-0.39,-665.71,-2.66,43
254,Entry long,2026-07-15 09:40,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.827453|rs_vs_spy=1.145943|gap_atr=0.312608|ext_atr=0.226965|risk_atr=0.306921,321.16,20,6423.2,98,1.53,0,147,2.29,-24.8,-0.39,-665.71,-2.66,43
255,Exit long,2026-07-15 15:25,sl1|exit_reason=stop|mfe_r=0.074663,327.08,33,10843.8,-50.16,-0.46,0,2.97,0.03,-50.16,-0.46,-715.87,-2.86,5
255,Entry long,2026-07-15 15:00,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=1.424529|rs_vs_spy=3.5797|gap_atr=0.312608|ext_atr=0.419223|risk_atr=0.186461,328.6,33,10843.8,-50.16,-0.46,0,2.97,0.03,-50.16,-0.46,-715.87,-2.86,5
256,Exit long,2026-07-16 10:00,sl1|exit_reason=be|mfe_r=0.851688,329.82,32,10555.52,-1.28,-0.01,0,49.6,0.47,-2.88,-0.03,-717.15,-2.87,2
256,Entry long,2026-07-16 09:50,sl1|setup=pdh_retest|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.363428|rs_vs_spy=0.665744|gap_atr=0.075652|ext_atr=0.165669|risk_atr=0.183292,329.86,32,10555.52,-1.28,-0.01,0,49.6,0.47,-2.88,-0.03,-717.15,-2.87,2
257,Exit long,2026-07-16 15:35,sl1|exit_reason=time|mfe_r=0.166386,332.65,22,7348.22,-29.92,-0.41,0,7.7,0.10,-33.44,-0.46,-747.07,-2.99,6
257,Entry long,2026-07-16 15:05,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=1.253383|rs_vs_spy=2.165342|gap_atr=0.075652|ext_atr=0.390743|risk_atr=0.267032,334.01,22,7348.22,-29.92,-0.41,0,7.7,0.10,-33.44,-0.46,-747.07,-2.99,6
258,Exit long,2026-07-17 09:45,sl1|exit_reason=stop|mfe_r=0,333.06,26,8708.96,-49.4,-0.57,0,0,0.00,-49.4,-0.57,-796.47,-3.19,2
258,Entry long,2026-07-17 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.276657|rs_vs_spy=1.055294|gap_atr=-0.185624|ext_atr=0.176214|risk_atr=0.22357,334.96,26,8708.96,-49.4,-0.57,0,0,0.00,-49.4,-0.57,-796.47,-3.19,2
259,Exit short,2026-07-17 10:10,sl1|exit_reason=be|mfe_r=0.886236,330.46,35,11558.4,-7.7,-0.07,0,42.7,0.37,-12.6,-0.11,-804.17,-3.22,2
259,Entry short,2026-07-17 10:00,sl1|setup=orb_retest|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.35816|rs_vs_spy=-0.869084|gap_atr=-0.185624|ext_atr=0.306088|risk_atr=0.16933,330.24,35,11558.4,-7.7,-0.07,0,42.7,0.37,-12.6,-0.11,-804.17,-3.22,2
260,Exit long,2026-07-17 15:10,sl1|exit_reason=trail|mfe_r=2.209171,333.71,53,17629.39,57.24,0.32,0,108.12,0.61,-28.09,-0.16,-746.93,-2.99,12
260,Entry long,2026-07-17 14:10,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=1.355466|rs_vs_spy=0.003812|gap_atr=-0.185624|ext_atr=0.062396|risk_atr=0.112396,332.63,53,17629.39,57.24,0.32,0,108.12,0.61,-28.09,-0.16,-746.93,-2.99,12
261,Exit short,2026-07-20 09:45,sl1|exit_reason=trail|mfe_r=1.583335,330.71,76,25159.04,25.08,0.10,0,76.76,0.31,-1.52,-0.01,-721.85,-2.89,2
261,Entry short,2026-07-20 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.125946|rs_vs_spy=-0.846125|gap_atr=-0.05534|ext_atr=0.095256|risk_atr=0.08,331.04,76,25159.04,25.08,0.10,0,76.76,0.31,-1.52,-0.01,-721.85,-2.89,2
262,Exit short,2026-07-21 09:55,sl1|exit_reason=stop|mfe_r=0,324.1,28,9023.56,-51.24,-0.57,0,1.12,0.01,-51.24,-0.57,-773.09,-3.09,1
262,Entry short,2026-07-21 09:50,sl1|setup=pdl_retest|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.084361|rs_vs_spy=-0.182033|gap_atr=-0.401484|ext_atr=0.222732|risk_atr=0.215673,322.27,28,9023.56,-51.24,-0.57,0,1.12,0.01,-51.24,-0.57,-773.09,-3.09,1
263,Exit long,2026-07-21 11:55,sl1|exit_reason=trail|mfe_r=2.958924,327.98,50,16305,94,0.58,0,144.5,0.89,-21.5,-0.13,-679.09,-2.72,21
263,Entry long,2026-07-21 10:10,sl1|setup=orb_break|side=long|grade=B|size=half|score=3|window=open|tier=neutral|rvol=1.121288|rs_vs_spy=0.90819|gap_atr=-0.401484|ext_atr=0.208831|risk_atr=0.11893,326.1,50,16305,94,0.58,0,144.5,0.89,-21.5,-0.13,-679.09,-2.72,21
264,Exit short,2026-07-22 09:45,sl1|exit_reason=stop|mfe_r=0,326.86,76,24788.16,-53.2,-0.21,0,6.08,0.02,-53.2,-0.21,-732.29,-2.93,1
264,Entry short,2026-07-22 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.616637|rs_vs_spy=-0.640358|gap_atr=0.032904|ext_atr=0.115859|risk_atr=0.08,326.16,76,24788.16,-53.2,-0.21,0,6.08,0.02,-53.2,-0.21,-732.29,-2.93,1
265,Exit short,2026-07-23 10:00,sl1|exit_reason=stop|mfe_r=0.121124,321.24,30,9586.2,-51,-0.53,0,5.4,0.06,-51,-0.53,-783.29,-3.13,3
265,Entry short,2026-07-23 09:45,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.864105|rs_vs_spy=-0.820342|gap_atr=-0.510974|ext_atr=0.211067|risk_atr=0.205785,319.54,30,9586.2,-51,-0.53,0,5.4,0.06,-51,-0.53,-783.29,-3.13,3
266,Exit long,2026-07-23 15:50,sl1|exit_reason=stop|mfe_r=0.154125,320.45,77,24727.78,-53.13,-0.21,0,6.16,0.02,-53.13,-0.21,-836.42,-3.35,2
266,Entry long,2026-07-23 15:40,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=3|window=power|tier=neutral|rvol=0.716482|rs_vs_spy=0.221722|gap_atr=-0.510974|ext_atr=0.030862|risk_atr=0.080862,321.14,77,24727.78,-53.13,-0.21,0,6.16,0.02,-53.13,-0.21,-836.42,-3.35,2
267,Exit long,2026-07-24 09:50,sl1|exit_reason=trail|mfe_r=2.500358,326.75,67,21821.23,71.02,0.33,0,121.94,0.56,-10.72,-0.05,-765.4,-3.06,2
267,Entry long,2026-07-24 09:40,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.724502|rs_vs_spy=1.16107|gap_atr=0.013893|ext_atr=0.127312|risk_atr=0.092941,325.69,67,21821.23,71.02,0.33,0,121.94,0.56,-10.72,-0.05,-765.4,-3.06,2
268,Exit long,2026-07-27 10:00,sl1|exit_reason=trail|mfe_r=1.996843,335.71,75,25169.25,9,0.04,0,97.5,0.39,-25.5,-0.10,-756.4,-3.03,1
268,Entry long,2026-07-27 09:55,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.917047|rs_vs_spy=0.640393|gap_atr=0.223283|ext_atr=0.022621|risk_atr=0.08,335.59,75,25169.25,9,0.04,0,97.5,0.39,-25.5,-0.10,-756.4,-3.03,1
269,Exit short,2026-07-28 10:05,sl1|exit_reason=trail|mfe_r=2.395376,336.72,76,25656.08,65.36,0.25,0,150.48,0.59,-41.8,-0.16,-691.04,-2.76,2
269,Entry short,2026-07-28 09:55,sl1|setup=orb_break|side=short|grade=B|size=half|score=3|window=open|tier=neutral|rvol=1.364701|rs_vs_spy=-0.346463|gap_atr=0.377118|ext_atr=0.183052|risk_atr=0.08,337.58,76,25656.08,65.36,0.25,0,150.48,0.59,-41.8,-0.16,-691.04,-2.76,2
270,Exit short,2026-07-28 14:55,sl1|exit_reason=stop|mfe_r=0,339.23,61,20641.18,-51.85,-0.25,0,0,0.00,-51.85,-0.25,-742.89,-2.97,3
270,Entry short,2026-07-28 14:40,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=3|window=power|tier=neutral|rvol=1.032535|rs_vs_spy=-0.690187|gap_atr=0.377118|ext_atr=0.049477|risk_atr=0.099477,338.38,61,20641.18,-51.85,-0.25,0,0,0.00,-51.85,-0.25,-742.89,-2.97,3
271,Exit long,2026-07-29 10:10,sl1|exit_reason=stop|mfe_r=0.277009,341.8,34,11671.86,-50.66,-0.43,0,12.92,0.11,-50.66,-0.43,-793.55,-3.17,5
